Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Quantity,Visibility_Revenue,Revenue_Item
FDQ32,17.85,regular,0.046599684,Fruits and Vegetables,125.1388,OUT035,2004,Small,Tier 2,Supermarket Type1,1981.4208,16,92.3336,0.08751849769322886
DRD15,10.6,low fat,0.095064731,Dairy,232.4642,OUT010,1998,Small,Tier 3,Grocery Store,697.0926,3,66.2689,0.38325957325309407
FDB02,9.695,regular,0.029283081000000002,Canned,175.137,OUT018,2009,Medium,Tier 3,Supermarket Type2,3705.177,21,108.499,0.21538519891490757
NCS18,12.65,low fat,0.042383069,Household,108.0938,OUT018,2009,Medium,Tier 3,Supermarket Type2,1607.9070000000002,15,68.148,0.09346904858571461
NCS30,5.945,low fat,0.155706798,Household,127.9652,OUT010,1998,Small,Tier 3,Grocery Store,645.826,5,100.5595,0.3550733391170022
FDN15,17.5,low fat,0.016767995,Meat,141.418,OUT045,2002,Small,Tier 2,Supermarket Type1,1957.4520000000002,14,32.8225,0.0961785387732002
NCL31,7.39,low fat,0.120961347,Others,143.847,OUT017,2007,Small,Tier 2,Supermarket Type1,4866.998,34,588.7186,0.22559054729316028
FDV31,9.8,low fat,0.178622919,Fruits and Vegetables,177.937,OUT010,1998,Small,Tier 3,Grocery Store,176.437,1,31.5157,0.09700457202680987
FDF38,11.8,regular,0.02633607,Canned,40.6138,OUT013,1987,High,Tier 3,Supermarket Type1,406.13800000000003,10,10.6961,0.019051898496074665
DRK59,8.895,low fat,0.126287542,Hard Drinks,235.5616,OUT010,1998,Small,Tier 3,Grocery Store,468.7232,2,59.1939,0.2577027121014119
DRJ24,11.8,low fat,0.11350542,Soft Drinks,186.8924,OUT049,1999,Medium,Tier 1,Supermarket Type1,2961.4784,16,336.1438,0.1357751285483386
FDW51,6.155,regular,0.09420147699999999,Meat,213.356,OUT027,1985,Medium,Tier 3,Supermarket Type3,6817.7919999999995,32,642.2461,0.21397069855164402
FDN49,17.25,regular,0.125224466,Breakfast,41.248000000000005,OUT046,1997,Small,Tier 1,Supermarket Type1,679.1160000000001,16,85.0419,0.032378664388710274
FDE20,11.35,regular,0.005561798000000001,Fruits and Vegetables,168.37900000000002,OUT017,2007,Small,Tier 2,Supermarket Type1,3225.801,19,17.9413,0.14951931622918763
FDV38,19.25,low fat,0.101980245,Dairy,54.3956,OUT045,2002,Small,Tier 2,Supermarket Type1,873.5296,16,89.0828,0.04292049077225805
FDH60,19.7,regular,0.081193712,Baking Goods,198.41099999999997,OUT017,2007,Small,Tier 2,Supermarket Type1,2553.343,13,207.3154,0.11835017084394935
NCD55,14.0,low fat,0.024369007,Household,40.2454,OUT049,1999,Medium,Tier 1,Supermarket Type1,922.7988,23,22.4877,0.04230762773561091
FDU13,8.355,low fat,0.188619537,Canned,146.4418,OUT017,2007,Small,Tier 2,Supermarket Type1,3089.9778,21,582.8302,0.14322376607216925
FDZ07,15.1,regular,0.094037291,Fruits and Vegetables,62.3194,OUT049,1999,Medium,Tier 1,Supermarket Type1,495.3552,8,46.5819,0.022710588048553044
FDY13,12.1,low fat,0.030188505,Canned,77.367,OUT045,2002,Small,Tier 2,Supermarket Type1,612.536,8,18.4915,0.030096685602498018
FDP56,8.185,low fat,0.046578409,Fruits and Vegetables,48.6692,OUT045,2002,Small,Tier 2,Supermarket Type1,1182.4608,24,55.0771,0.058099688728300534
DRA59,8.27,regular,0.223985293,Soft Drinks,186.2924,OUT019,1985,Small,Tier 1,Grocery Store,555.2772,3,124.3739,0.32155580574019527
FDY40,15.5,regular,0.08576356199999999,Frozen Foods,49.0692,OUT013,1987,High,Tier 3,Supermarket Type1,295.6152,6,25.353,0.013867283495503526
FDW40,14.0,regular,0.105145451,Frozen Foods,144.2812,OUT046,1997,Small,Tier 1,Supermarket Type1,4844.3608,34,509.3625,0.23096780597279995
NCW17,18.0,low fat,0.019382568,Health and Hygiene,129.3994,OUT035,2004,Small,Tier 2,Supermarket Type1,3340.9844,26,64.7569,0.14756983246795108
DRN37,9.6,low fat,0.09644618266666667,Soft Drinks,166.5158,OUT049,1999,Medium,Tier 1,Supermarket Type1,3509.4318,21,338.4713,0.1608971903278536
FDZ19,6.425,low fat,0.093002339,Fruits and Vegetables,177.7712,OUT027,1985,Medium,Tier 3,Supermarket Type3,4921.5936,28,457.7197,0.15446009801696803
FDW34,9.6,low fat,0.035549527000000004,Snack Foods,244.11700000000002,OUT013,1987,High,Tier 3,Supermarket Type1,5346.374,22,190.0611,0.2507979424975075
FDC28,7.905,low fat,0.054720642,Frozen Foods,107.8254,OUT027,1985,Medium,Tier 3,Supermarket Type3,2387.5588,22,130.6488,0.07493153564513627
FDB29,16.7,regular,0.052708138,Frozen Foods,114.7176,OUT017,2007,Small,Tier 2,Supermarket Type1,2404.8696,21,126.7562,0.11146827042720862
FDE26,9.3,low fat,0.089144149,Canned,144.9786,OUT049,1999,Medium,Tier 1,Supermarket Type1,1011.3502,7,90.156,0.04636745059912913
FDG45,8.1,low fat,0.128011859,Fruits and Vegetables,210.9902,OUT035,2004,Small,Tier 2,Supermarket Type1,6371.706,30,815.6539,0.28143549157399195
NCC18,19.1,low fat,0.17827272800000002,Household,172.4422,OUT017,2007,Small,Tier 2,Supermarket Type1,1551.9798,9,276.6757,0.07193591870593115
NCU54,8.88,low fat,0.099024124,Household,208.52700000000002,OUT018,2009,Medium,Tier 3,Supermarket Type2,3145.905,15,311.5205,0.18287422549378946
FDF26,6.825,regular,0.046898544,Canned,153.7998,OUT017,2007,Small,Tier 2,Supermarket Type1,922.7988,6,43.2779,0.042772708419742844
FDX52,11.5,regular,0.041994624,Frozen Foods,194.782,OUT035,2004,Small,Tier 2,Supermarket Type1,3475.4759999999997,18,145.9513,0.15351026813126833
FDR04,7.075,low fat,0.022694622999999997,Frozen Foods,98.8068,OUT017,2007,Small,Tier 2,Supermarket Type1,2527.3768,26,57.3579,0.11714660978451936
NCP06,20.7,low fat,0.039467795,Household,151.7366,OUT017,2007,Small,Tier 2,Supermarket Type1,604.5464,4,23.8601,0.028021370306729076
FDN25,7.895,regular,0.061270647000000004,Breakfast,56.7588,OUT049,1999,Medium,Tier 1,Supermarket Type1,343.5528,6,21.0497,0.01575089171109324
NCH42,6.86,low fat,0.036686157999999996,Household,229.601,OUT018,2009,Medium,Tier 3,Supermarket Type2,2526.7110000000002,11,92.6953,0.14687993349183726
FDO46,9.6,regular,0.014200671000000002,Snack Foods,187.1872,OUT013,1987,High,Tier 3,Supermarket Type1,3214.4824,17,45.6478,0.15079109170335817
NCG54,12.1,low fat,0.079806266,Household,172.1106,OUT046,1997,Small,Tier 1,Supermarket Type1,3422.212,20,273.114,0.16316307348820666
FDU07,11.1,low fat,0.059797172,Fruits and Vegetables,151.8366,OUT013,1987,High,Tier 3,Supermarket Type1,1057.9562,7,63.2628,0.04962863395125024
DRJ11,9.5,low fat,0.08510628400000002,Hard Drinks,190.9872,OUT045,2002,Small,Tier 2,Supermarket Type1,3025.3952,16,257.4801,0.14865145584538156
FDH10,21.0,low fat,0.049381666,Snack Foods,193.0478,OUT049,1999,Medium,Tier 1,Supermarket Type1,1549.9824,8,76.5407,0.07106216260353695
FDN56,5.46,regular,0.107057186,Fruits and Vegetables,144.9786,OUT046,1997,Small,Tier 1,Supermarket Type1,2022.7004,14,216.5446,0.0964376298165704
FDY56,16.35,regular,0.10927431300000001,Fruits and Vegetables,225.3062,OUT019,1985,Small,Tier 1,Grocery Store,677.1186,3,73.9917,0.3921130149134036
NCQ53,17.6,low fat,0.018889593,Health and Hygiene,236.25900000000001,OUT013,1987,High,Tier 3,Supermarket Type1,4727.18,20,89.2945,0.22175160544611494
NCN54,20.35,low fat,0.021369722,Household,75.8328,OUT045,2002,Small,Tier 2,Supermarket Type1,154.4656,2,3.3009,0.00758959897802124
NCC43,7.39,low fat,0.092927148,Household,249.5066,OUT049,1999,Medium,Tier 1,Supermarket Type1,4267.1122,17,396.5306,0.19563462204728016
FDB35,12.3,regular,0.113139486,Starchy Foods,92.9804,OUT019,1985,Small,Tier 1,Grocery Store,183.7608,2,20.7906,0.10641415153992073
FDX33,9.195,regular,0.117387066,Snack Foods,160.2578,OUT013,1987,High,Tier 3,Supermarket Type1,4492.8184,28,527.3988,0.2107577230352653
NCT06,17.1,low fat,0.038730229,Household,166.2842,OUT035,2004,Small,Tier 2,Supermarket Type1,4807.7418,29,186.2049,0.21235587091492122
FDM50,13.0,regular,0.030211742000000003,Canned,59.321999999999996,OUT018,2009,Medium,Tier 3,Supermarket Type2,539.298,9,16.2931,0.03134986722750676
FDC37,15.5,low fat,0.032924463,Baking Goods,107.2938,OUT049,1999,Medium,Tier 1,Supermarket Type1,2143.876,20,70.586,0.09829044827465162
NCT54,8.695,low fat,0.12002254300000001,Household,94.8094,OUT018,2009,Medium,Tier 3,Supermarket Type2,1428.141,15,171.4091,0.08301909284321235
FDG34,11.5,regular,0.037388492999999995,Snack Foods,107.8254,OUT027,1985,Medium,Tier 3,Supermarket Type3,1410.8302,13,52.7488,0.044277725608489624
NCW54,7.5,low fat,0.096413261,Household,55.3588,OUT046,1997,Small,Tier 1,Supermarket Type1,1030.6584,19,99.3691,0.049139384778160294
FDZ46,7.485,low fat,0.069405301,Snack Foods,112.1228,OUT018,2009,Medium,Tier 3,Supermarket Type2,1105.228,10,76.7087,0.06424787604649534
NCK19,9.8,low fat,0.09064910699999999,Others,194.3478,OUT045,2002,Small,Tier 2,Supermarket Type1,4649.9472,24,421.5136,0.22847310026939802
NCQ05,11.395,low fat,0.021649903999999998,Health and Hygiene,150.8708,OUT045,2002,Small,Tier 2,Supermarket Type1,4363.6532,29,94.4727,0.21440617112910001
NCE54,20.7,low fat,0.02689477,Household,76.7354,OUT035,2004,Small,Tier 2,Supermarket Type1,2482.7682,32,66.7735,0.10966279499262446
FDH17,16.2,regular,0.016679232,Frozen Foods,96.3726,OUT049,1999,Medium,Tier 1,Supermarket Type1,2740.4328,28,45.7083,0.1256408338815112
FDB23,19.2,regular,0.00978492,Starchy Foods,225.9062,OUT019,1985,Small,Tier 1,Grocery Store,451.4124,2,4.417,0.2614086766089357
DRL49,13.15,low fat,0.056429024,Soft Drinks,144.2812,OUT046,1997,Small,Tier 1,Supermarket Type1,1282.3308,9,72.3607,0.06113853687515292
FDT03,21.25,low fat,0.009998763,Meat,182.3608,OUT046,1997,Small,Tier 1,Supermarket Type1,551.2824,3,5.5121,0.026283856974364812
FDW59,13.15,low fat,0.020757926,Breads,84.3566,OUT045,2002,Small,Tier 2,Supermarket Type1,761.0094,9,15.797,0.03739186048223396
NCB18,19.6,low fat,0.041374909,Household,89.2514,OUT045,2002,Small,Tier 2,Supermarket Type1,1416.8224,16,58.6209,0.06961494235012586
FDI22,12.6,low fat,0.096756649,Snack Foods,208.7612,OUT017,2007,Small,Tier 2,Supermarket Type1,5226.53,25,505.7015,0.24225523888526793
FDZ50,12.8,regular,0.079523619,Dairy,181.7608,OUT017,2007,Small,Tier 2,Supermarket Type1,4961.5416,27,394.5597,0.2299727439710849
FDS14,7.285,low fat,0.049980649999999995,Dairy,155.1288,OUT017,2007,Small,Tier 2,Supermarket Type1,1414.1592,9,70.6806,0.06554778692895658
NCN19,13.1,low fat,0.012167988000000001,Others,190.253,OUT017,2007,Small,Tier 2,Supermarket Type1,4174.566,22,50.7961,0.19349558570836048
FDG46,8.63,regular,0.032976398999999997,Snack Foods,114.6518,OUT045,2002,Small,Tier 2,Supermarket Type1,2846.295,25,93.8606,0.13985144668552071
FDS04,10.195,regular,0.147492524,Frozen Foods,141.5838,OUT017,2007,Small,Tier 2,Supermarket Type1,1685.8056,12,248.6437,0.07813888724299342
FDM58,16.85,regular,0.07981855166666667,Snack Foods,110.0544,OUT049,1999,Medium,Tier 1,Supermarket Type1,2572.6512,23,205.3453,0.11794853792958192
FDB60,9.3,low fat,0.028566433,Baking Goods,193.0136,OUT049,1999,Medium,Tier 1,Supermarket Type1,4860.34,25,138.8426,0.2228323827344586
FDH28,15.85,regular,0.11047921699999999,Frozen Foods,36.7506,OUT018,2009,Medium,Tier 3,Supermarket Type2,531.3084,14,58.6985,0.03088542475006222
NCU53,5.485,low fat,0.042838514,Health and Hygiene,163.7842,OUT045,2002,Small,Tier 2,Supermarket Type1,1657.842,10,71.0195,0.08145733385893487
FDL44,18.25,low fat,0.012264903,Fruits and Vegetables,162.8894,OUT013,1987,High,Tier 3,Supermarket Type1,3397.5774,21,41.671,0.15938006233683444
FDI22,12.6,low fat,0.096132367,Snack Foods,208.9612,OUT013,1987,High,Tier 3,Supermarket Type1,4181.224,20,401.951,0.19614085664811295
DRM37,15.35,low fat,0.168780127,Soft Drinks,197.8768,OUT019,1985,Small,Tier 1,Grocery Store,197.0768,1,33.2626,0.11412532194136427
FDX40,12.85,low fat,0.099193899,Frozen Foods,38.1164,OUT045,2002,Small,Tier 2,Supermarket Type1,656.4788,17,65.1187,0.03225579565659027
DRG15,6.13,low fat,0.076721393,Dairy,59.4536,OUT035,2004,Small,Tier 2,Supermarket Type1,2021.3688,34,155.0822,0.08928298353381815
FDV19,14.85,regular,0.06173052,Fruits and Vegetables,159.1578,OUT019,1985,Small,Tier 1,Grocery Store,160.4578,1,9.9051,0.09291960333739455
DRF01,5.655,low fat,0.174934513,Soft Drinks,145.0102,OUT013,1987,High,Tier 3,Supermarket Type1,1895.5326,13,331.5941,0.08891927052184356
NCV54,11.1,low fat,0.0331301435,Household,119.1124,OUT046,1997,Small,Tier 1,Supermarket Type1,1303.6364,11,43.1897,0.06215433811087717
FDO21,11.6,regular,0.009802791,Snack Foods,223.0404,OUT018,2009,Medium,Tier 3,Supermarket Type2,1125.202,5,11.0301,0.0654089822401067
FDA40,16.0,regular,0.09942555,Frozen Foods,87.0856,OUT049,1999,Medium,Tier 1,Supermarket Type1,527.3136,6,52.4284,0.024175787277491947
FDE59,12.15,low fat,0.062384659,Starchy Foods,34.6532,OUT049,1999,Medium,Tier 1,Supermarket Type1,719.064,21,44.8586,0.03296698265112538
FDX47,6.55,regular,0.034745307,Breads,158.8288,OUT018,2009,Medium,Tier 3,Supermarket Type2,4399.6064,28,152.8657,0.25575299091279585
FDW34,9.6,low fat,0.035579135,Snack Foods,244.417,OUT046,1997,Small,Tier 1,Supermarket Type1,1944.136,8,69.1707,0.09269186275983725
NCM30,19.1,low fat,0.067569539,Household,43.0796,OUT018,2009,Medium,Tier 3,Supermarket Type2,619.194,14,41.8387,0.035994292001952206
FDA02,14.0,regular,0.029697925,Dairy,143.0786,OUT013,1987,High,Tier 3,Supermarket Type1,3178.5292,22,94.3957,0.14910453019714826
FDV19,14.85,regular,0.03525037,Fruits and Vegetables,160.9578,OUT035,2004,Small,Tier 2,Supermarket Type1,2246.4092,14,79.1868,0.0992229204358045
FDT48,4.92,low fat,0.045916788,Baking Goods,198.8084,OUT013,1987,High,Tier 3,Supermarket Type1,2976.1259999999997,15,136.6541,0.13960981356959629
FDD09,13.5,low fat,0.021539999,Fruits and Vegetables,182.4976,OUT045,2002,Small,Tier 2,Supermarket Type1,1629.8784,9,35.1076,0.08008335473360344
FDZ25,15.7,regular,0.027673055,Canned,169.27900000000002,OUT045,2002,Small,Tier 2,Supermarket Type1,3735.138,22,103.3627,0.1835243545978412
NCE19,8.97,low fat,0.092997032,Household,55.2956,OUT035,2004,Small,Tier 2,Supermarket Type1,873.5296,16,81.2357,0.03858342371421917
DRE25,15.35,low fat,0.073283193,Soft Drinks,91.81200000000001,OUT046,1997,Small,Tier 1,Supermarket Type1,1771.0279999999998,19,129.7866,0.08443847771957776
FDC14,14.5,regular,0.041049322,Canned,41.2454,OUT027,1985,Medium,Tier 3,Supermarket Type3,1342.2528,33,55.0986,0.042125481277354916
FDO15,16.75,regular,0.008525061,Meat,72.5038,OUT027,1985,Medium,Tier 3,Supermarket Type3,2512.7292,35,21.4212,0.07885990393885788
FDC46,17.7,low fat,0.117201696,Snack Foods,184.0266,OUT017,2007,Small,Tier 2,Supermarket Type1,2397.5458,13,280.9964,0.11112880448736939
NCX42,6.36,low fat,0.005977465,Household,163.3526,OUT035,2004,Small,Tier 2,Supermarket Type1,2631.2416,16,15.7282,0.11622080070014798
FDD04,16.0,low fat,0.157528118,Dairy,142.9154,OUT019,1985,Small,Tier 1,Grocery Store,141.8154,1,22.3399,0.08212396477537362
FDF12,8.235,low fat,0.08242785400000001,Baking Goods,149.3076,OUT046,1997,Small,Tier 1,Supermarket Type1,2808.3444,19,231.4858,0.13389530038390188
NCL41,12.35,low fat,0.041802518,Health and Hygiene,34.8216,OUT049,1999,Medium,Tier 1,Supermarket Type1,311.5944,9,13.0254,0.014285692482154335
NCW41,18.0,low fat,0.015450376000000002,Health and Hygiene,158.9604,OUT046,1997,Small,Tier 1,Supermarket Type1,1584.604,10,24.4827,0.07555021690699062
FDO60,20.0,low fat,0.05752754400000001,Baking Goods,43.1086,OUT010,1998,Small,Tier 3,Grocery Store,89.2172,2,5.1324,0.04905136849657556
FDZ55,6.055,low fat,0.025512207000000002,Fruits and Vegetables,159.692,OUT018,2009,Medium,Tier 3,Supermarket Type2,5592.72,35,142.6826,0.3251097342111812
FDZ59,6.63,regular,0.174110803,Baking Goods,166.85,OUT010,1998,Small,Tier 3,Grocery Store,499.35,3,86.9422,0.27454124158531096
FDO24,11.1,low fat,0.175362333,Baking Goods,158.9604,OUT027,1985,Medium,Tier 3,Supermarket Type3,4436.8912,28,778.0636,0.13924811866681208
FDW14,8.3,regular,0.038367194,Dairy,87.1198,OUT018,2009,Medium,Tier 3,Supermarket Type2,959.4178,11,36.8102,0.0557718008331324
FDD40,20.25,regular,0.014781046,Dairy,193.8162,OUT013,1987,High,Tier 3,Supermarket Type1,3463.4916,18,51.194,0.1624720917648859
FDJ38,8.6,regular,0.040268043999999996,Canned,191.453,OUT049,1999,Medium,Tier 1,Supermarket Type1,1707.777,9,68.7688,0.07829658379642279
NCO54,19.5,low fat,0.014355033,Household,55.4614,OUT017,2007,Small,Tier 2,Supermarket Type1,552.614,10,7.9328,0.02561424818786909
FDJ10,5.095,regular,0.129766301,Snack Foods,141.6838,OUT045,2002,Small,Tier 2,Supermarket Type1,3231.1274,23,419.2915,0.15876001655317706
FDK27,11.0,low fat,0.008997141,Meat,119.9756,OUT017,2007,Small,Tier 2,Supermarket Type1,1938.8096,16,17.4437,0.0898658924374395
FDR09,18.25,low fat,0.07784544,Snack Foods,260.5962,OUT049,1999,Medium,Tier 1,Supermarket Type1,3884.9429999999998,15,302.4251,0.17811328126788575
FDX50,20.1,low fat,0.074265816,Dairy,109.5228,OUT027,1985,Medium,Tier 3,Supermarket Type3,3757.7752,34,279.0742,0.11793463111576943
FDR44,6.11,regular,0.10242248699999999,Fruits and Vegetables,131.4968,OUT027,1985,Medium,Tier 3,Supermarket Type3,1565.9616,12,160.3897,0.04914639482358074
FDD17,7.5,low fat,0.032811503,Frozen Foods,239.6906,OUT017,2007,Small,Tier 2,Supermarket Type1,2614.5966,11,85.7888,0.12118934052260472
FDI60,7.22,regular,0.038477325,Baking Goods,62.951,OUT018,2009,Medium,Tier 3,Supermarket Type2,1138.518,18,43.8071,0.06618305303584761
FDH31,12.0,regular,0.020411155,Meat,98.6042,OUT046,1997,Small,Tier 1,Supermarket Type1,1091.2462,11,22.2736,0.052028069542251115
FDL50,12.15,regular,0.042552418,Canned,123.5046,OUT017,2007,Small,Tier 2,Supermarket Type1,1743.0644,14,74.1716,0.08079289368173649
FDO21,11.6,regular,0.009818244,Snack Foods,223.1404,OUT017,2007,Small,Tier 2,Supermarket Type1,5175.9292,23,50.8185,0.2399098378463787
FDW12,8.315,regular,0.035572183,Baking Goods,144.4444,OUT046,1997,Small,Tier 1,Supermarket Type1,2902.888,20,103.2621,0.1384029183674282
FDT15,12.15,regular,0.04274788,Meat,183.695,OUT049,1999,Medium,Tier 1,Supermarket Type1,2929.52,16,125.2308,0.13430992931939972
FDV25,5.905,low fat,0.04572322,Canned,222.1456,OUT049,1999,Medium,Tier 1,Supermarket Type1,5747.1856,26,262.7798,0.2634916613375132
DRH13,8.575,low fat,0.023934398,Soft Drinks,105.82799999999999,OUT045,2002,Small,Tier 2,Supermarket Type1,958.752,9,22.9472,0.04710785572564908
FDG21,17.35,regular,0.146527359,Seafood,147.905,OUT049,1999,Medium,Tier 1,Supermarket Type1,2247.075,15,329.258,0.10302182078476681
NCI55,18.6,low fat,0.012651171999999999,Household,123.1414,OUT035,2004,Small,Tier 2,Supermarket Type1,2314.9866,19,29.2873,0.10225195446214945
NCO06,19.25,low fat,0.10750729099999999,Household,34.8558,OUT027,1985,Medium,Tier 3,Supermarket Type3,441.4254,13,47.4564,0.013853766908177734
FDR27,15.1,regular,0.096295326,Meat,133.4942,OUT045,2002,Small,Tier 2,Supermarket Type1,1457.4362,11,140.3443,0.07161048346072627
FDS03,7.825,low fat,0.079613553,Meat,65.0826,OUT035,2004,Small,Tier 2,Supermarket Type1,1162.4868,18,92.5497,0.051346537961148374
FDZ12,9.17,low fat,0.10339830900000001,Baking Goods,143.947,OUT018,2009,Medium,Tier 3,Supermarket Type2,2576.646,18,266.4208,0.14978269897586563
FDJ20,20.7,regular,0.16767231,Fruits and Vegetables,124.2388,OUT010,1998,Small,Tier 3,Grocery Store,247.6776,2,41.5287,0.13617245582631424
FDV09,12.1,low fat,0.020551458,Snack Foods,146.6734,OUT013,1987,High,Tier 3,Supermarket Type1,2227.101,15,45.7702,0.10447311552355697
FDW09,13.65,regular,0.025961116,Snack Foods,80.4302,OUT049,1999,Medium,Tier 1,Supermarket Type1,316.9208,4,8.2276,0.01452989235364415
FDS36,8.38,regular,0.046960237,Baking Goods,111.85700000000001,OUT049,1999,Medium,Tier 1,Supermarket Type1,2966.139,27,139.2906,0.13598880343589223
FDY19,19.75,low fat,0.041533438,Fruits and Vegetables,119.8466,OUT018,2009,Medium,Tier 3,Supermarket Type2,2239.0854,19,92.9969,0.13016000430383362
DRC49,8.67,low fat,0.065436581,Soft Drinks,142.9128,OUT046,1997,Small,Tier 1,Supermarket Type1,2013.3792,14,131.7487,0.09599321677594104
FDN12,15.6,low fat,0.08126841,Baking Goods,110.2544,OUT045,2002,Small,Tier 2,Supermarket Type1,1789.6704,16,145.4437,0.08793466402121163
FDJ03,12.35,regular,0.072689818,Dairy,48.7692,OUT018,2009,Medium,Tier 3,Supermarket Type2,788.3072,16,57.3019,0.045824991107861736
FDC46,17.7,low fat,0.116723677,Snack Foods,182.4266,OUT049,1999,Medium,Tier 1,Supermarket Type1,5163.9448,28,602.7546,0.23675177540937825
FDM02,12.5,regular,0.074035423,Canned,87.9198,OUT018,2009,Medium,Tier 3,Supermarket Type2,1133.8574,13,83.9456,0.06591212825733829
FDV20,20.2,regular,0.059751637999999996,Fruits and Vegetables,129.1678,OUT013,1987,High,Tier 3,Supermarket Type1,1017.3424,8,60.7879,0.04772344410164277
NCH07,13.15,low fat,0.09285496300000001,Household,158.7604,OUT045,2002,Small,Tier 2,Supermarket Type1,3010.7476,19,279.5629,0.14793175249401747
